#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
GetWeatherAdjective_Sunny;sunny;ensoleillé;sonniger;;de sol;;;;;;;;;x
EVTDESC_MNM_7004_B;I've arranged a run-in with [From.GetTitledFirstName] on the palisades of [From.GetHerHis] [From.GetCapitalHolding] today. [From.GetHerHisCap] face darkens when I again attempt to discuss my world views. I then offer [From.GetHerHim] my favorite protection spell, a chicken leg in a leather pouch – I thought it was harmless enough, but [From.GetSheHe] refuses to accept the gift.;J'ai arrangé une rencontre avec [From.Get_le_TitledFirstName] au niveau des palissades [From.Capital.GetHoldingDuDela] aujourd'hui. Son regard s'assombrit lorsque je tente de parler de ma vision du monde. Je lui offre ensuite mon sort de protection favori, une cuisse de poulet dans un étui en cuir – bien sûr, je n'explique pas le contenu... Je pensais que c'était suffisamment inoffensif, mais [From.GetIlElle] refuse le cadeau.;Ich habe für heute ein Treffen mit [From.GetTitledFirstName] auf den Palisaden [From.GetHerHis]es Wohngebiets vereinbart. Die Züge [From.GetHerHis]es Gesichts verdunkeln sich, als ich wieder versuche, meine Sicht der Dinge anzusprechen. Danach biete ich [From.Getihmihr] meinen bevorzugten Schutzzauber an: ein Hühnerbein in einem Lederbeutel. Ich fand, es wäre harmlos genug, doch [From.GetSheHe] will mein Geschenk nicht annehmen.;;He organizado un encuentro con [From.GetTitledFirstName] en la empalizada. Ha puesto una mueca de desagrado cuando he tratado de explicarle mis puntos de vista filosóficos. Después, le he ofrecido mi hechizo de protección favorito: una pata de pollo en un zurrón de cuero. Yo pensaba que era un ofrecimiento de lo más inocuo, pero se ha negado a aceptarlo.;;;;;;;;;x
EVTOPTA_7004;[From.GetSheHeCap] just needs one more little push.;[From.GetIlElleCap] a juste besoin d'un petit coup de pouce supplémentaire.;[From.GetSheHeCap] braucht nur noch einen kleinen Ruck.;;Necesita un empujoncito.;;;;;;;;;x
EVTOPTA_7004_TT;Invite §Y[From.GetTitledFirstName]§! to [Root.Society.GetName].;Vous proposez [From.Get_au_TitledFirstNameJ] de rejoindre [Root.Get_le_Society].;Ladet §Y[From.GetTitledFirstName]§! zum "[Root.Society.GetName]"-Kreis ein.;;Invitas a §Y[From.GetTitledFirstName]§! a [Root.Society.GetName].;;;;;;;;;x
EVTOPTB_7004;It's been interesting, but I don't think [From.GetSheHe] is ready for more.;C'était intéressant, mais je ne pense pas qu'[From.GetIlElle] soit prêt[From.Get_E] pour la suite.;Es war interessant, aber ich glaube nicht, dass [From.GetSheHe] bereit für mehr ist.;;Ha sido interesante, pero creo que no podemos seguir insistiendo.;;;;;;;;;x
EVTOPTC_7004;This has been a wasted effort – [From.GetFirstName] is locked in [From.GetHerHis] views.;Ce fut un effort vain – [From.GetFirstName] campe sur ses positions.;Das war vergeudete Mühe. [From.GetFirstName] lässt sich von [From.GetHerHis]en Ansichten nicht abbringen.;;El esfuerzo ha sido en vano, [From.GetFirstName] se aferra a sus creencias.;;;;;;;;;x
EVTDESC_MNM_7005;"What if I told you that all you have been taught to believe in is a lie?" [satanists_recruiter.GetFirstName] continues, throwing a cautious glance around us before pulling up [satanists_recruiter.GetHerHis] sleeve, revealing a scar in the shape of a pentagram. "[Root.Religion.GetHighGodNameCap] lied to Adam in the Garden of Eden. Reject the Tyrant deity and let [Root.Religion.GetRandomEvilGodName] guide your steps...";« Et si je vous disais que tout ce qu'on vous a appris à croire est un mensonge ? », poursuit [satanists_recruiter.GetFirstName], tout en jetant un coup d'oeil autour de nous, avant de remonter sa manche, révélant une cicatrice en forme de pentagramme. « [Root.Get_Le_HighGod] a menti à Adam dans le jardin d'Eden. Rejetez la divinité tyrannique et laissez [Root.Religion.GetRandomEvilGodName] guider vos pas... »;"Was, wenn ich Euch sage, das alles was Ihr glaubt zu wissen, eine Lüge ist?", fährt [satanists_recruiter.GetFirstName] fort, blickt vorsichtig um sich, krempelt den Ärmel hoch und offenbart eine Tätowierung, nein, eine Narbe in Form eines Pentagrams. "[Root.Religion.GetHighGodNameCap] lügte Adam im Garten von Eden an. Lehnt die tyrannische Gottheit ab und lasst Euch von [Root.Religion.GetRandomEvilGodName] führen.";;"Tras echar una mirada furtiva alrededor ha susurrado: "¿Y si te dijera que hay otra forma de lograr tus objetivos?". Se ha levantado la manga y me ha mostrado una cicatriz a modo de tatuaje: un círculo con una estrella boca abajo. "Hay otras fuerzas aparte de [satanists_recruiter.GetSheHe]. Únete a nuestro aquelarre y te las mostraré".";;;;;;;;;x
EVTOPTA_7005;You truly are a [satanists_recruiter.GetDWMagician] then? Can you [Root.GetDWReasonToJoin]?;Vous êtes un[satanists_recruiter.Get_E] [satanists_recruiter.GetDWMagician] alors ? [Root.GetDWReasonToJoinVariante] ?;Ihr seid also wirklich [satanists_recruiter.Geteineine] [satanists_recruiter.GetDWMagician]? Könnt Ihr [Root.GetDWReasonToJoin]?;;¿De verdad practicas la brujería? ¿Podrías [Root.GetDWReasonToJoin]?;;;;;;;;;x
EVTOPTA_7005_TT;You ask §Y[satanists_recruiter.GetTitledFirstName]§! how you can begin your journey into this forbidden knowledge.\n;Vous demandez [satanists_recruiter.Get_au_TitledFirstNameJ] comment vous pourriez commencer votre voyage vers ce savoir interdit.\n;Ihr fragt §Y[satanists_recruiter.GetTitledFirstName]§!, wie Ihr Eure Reise zu diesem verbotenen Wissen beginnen könnt.\n;;Le preguntas a §Y[satanists_recruiter.GetTitledFirstName]§! cómo puedes iniciar tu andadura en este arte prohibido.\n;;;;;;;;;x
EVTOPTB_7005;That is blasphemy, [satanists_recruiter.GetFirstName]! Leave my sight, before I call the guards!;C'est du blasphème ! Hors de ma vue, avant que j'appelle les gardes !;Das ist Blasphemie! Geh mir aus den Augen!;;¡Eso es blasfemia, [satanists_recruiter.GetFirstName]! ¡Vete de aquí antes de que llame a los guardias!;;;;;;;;;x
EVTOPTB_7005_TT;You dismiss §Y[satanists_recruiter.GetTitledFirstName]'s§! offer and pretend it never happened.\n;Vous rejetez la proposition [satanists_recruiter.Get_du_TitledFirstNameJ] et prétendez que cela ne s'est jamais produit.\n;Ihr verwerft das Angebot von §Y[satanists_recruiter.GetTitledFirstName]§! und gebt vor, es nie gehört zu haben.\n;;Rechazas el ofrecimiento de §Y[satanists_recruiter.GetTitledFirstName]§! y finges que nunca ha sucedido.\n;;;;;;;;;x
EVTDESC_MNM_7006;When I revealed the brand on my lower arm, expecting the final hook to sink in, [From.GetFirstName] staggered backwards in shock and made a hand gesture for protection. "That is blasphemy, [Root.GetFirstName]" [From.GetSheHe] said, eyes wide. "Leave my sight, before I call the guards!" [From.GetSheHe] called and it was with reluctance, albeit hastily, that I left.;Lorsque j'ai révélé la marque sur mon avant-bras, m'attendant à ce que [From.GetFirstName] morde enfin à l'hameçon, [From.GetIlElle] a eu un mouvement de recul et fait un geste de la main comme protection. « C'est un blasphème, [Root.GetFirstName] », dit-[From.GetIlElle], les yeux grands ouverts. « Hors de ma vue avant que je n'appelle les gardes ! crie-t-[From.GetIlElle]. Je m'en vais donc, avec réticence, mais à la hâte.;Als ich das Zeichen auf meinem Unterarm offenbarte, in der Erwartung, dass alles nach Plan lief, stolperte [From.GetFirstName] plötzlich schockiert zurück und machte mit der Hand eine schützende Geste. "Das ist Blasphemie, [Root.GetFirstName]", sagte [From.GetSheHe] mit großen Augen. "Geh mir aus den Augen, bevor ich die Wachen rufe!", schrie [From.GetSheHe], und hastig, aber zähneknirschend, machte ich mich von dannen.;;Cuando le he enseñado a [From.GetFirstName] la marca que llevo en el antebrazo, ha dado un paso atrás con una mueca de horror y ha hecho un gesto de protección con la mano. "Eso es una blasfemia, [Root.GetFirstName]", ha dicho con los ojos como platos. "¡Vete de aquí antes de que llame a los guardias!". He titubeado y he acabado huyendo.";;;;;;;;;x
EVTOPTA_7006;If I can't turn [From.GetHerHim], no one can.;Si je ne peux pas [From.GetLeLa] convertir, personne ne le peut.;Wenn ich [From.GetHerHim] nicht überreden kann, dann niemanden.;;Creo que se trata de una causa perdida.;;;;;;;;;x
EVTDESC_MNM_7007;When I proceeded to reveal the brand on my lower arm, certain that the final hook would sink in, [From.GetFirstName] inhaled sharply, worrying me for a second. "You truly are a [Root.GetDWMagician] then", [From.GetSheHe] says, eager and relieved. "Can you help me [From.GetDWReasonToJoin]?" [From.GetSheHe] continues, eyes pleading.;Quand j'ai commencé à révéler la marque sur mon avant-bras, persuadé[Root.Get_E] que [From.GetFirstName] mordra enfin à l'hameçon, [From.GetIlElle] a inspiré brusquement, m'inquiétant pendant une seconde. « Vous êtes vraiment un[Root.Get_E] [Root.GetDWMagician] alors », dit-[From.GetIlElle], mêlant l'empressement au soulagement. « M'aideriez-vous à [From.GetDWReasonToJoin] ? » poursuit-[From.GetIlElle], les yeux implorants.;Als ich das Zeichen auf meinem Unterarm offenbarte, in der Erwartung, dass alles nach Plan lief, atmete [From.GetFirstName] plötzlich tief ein, was mir kurz Sorgen bereitete. "Du bist wahrlich [Root.Geteineine] [Root.GetDWMagician]", sagte [From.GetSheHe] neugierig und erleichtert. "Kannst du mir helfen, [From.GetDWReasonToJoin]?", fragte [From.GetSheHe] mit flehenden Augen.;;Cuando le he enseñado a [From.GetFirstName] la marca que llevo en el antebrazo, ha lanzado un grito ahogado y me he temido lo peor. Entonces ha preguntado en tono ansioso: "¿De verdad practicas la brujería? ¿Puedes ayudarme a [From.GetDWReasonToJoin]?". He suspirado con alivio.";;;;;;;;;x
EVTOPTA_7007;Patience, [From.GetSisterBrother]. We will speak more soon.;Patience, [From.GetSisterBrother]. Nous parlerons bientôt davantage.;Geduld, [From.GetSisterBrother]. Wir werden uns bald weiter unterhalten.;;Paciencia, [From.GetSisterBrother]. Hablaremos pronto.;;;;;;;;;x
EVTOPTA_7007_TT;Write a letter to the coven about §Y[From.GetTitledFirstName]'s§! induction. [satanists_inductor.GetSocietyRank] §Y[satanists_inductor.GetFirstName]§! will handle it from here.;Vous écrivez une lettre au sabbat au sujet de l'incorporation [From.Get_du_TitledFirstNameJ]. [satanists_inductor.Get_Le_SocietyRank] §Y[satanists_inductor.GetFirstName]§! prendra le relais dorénavant.;Schreibt einen Brief über die Aufnahme von §Y[From.GetTitledFirstName]§! an den Zirkel. [satanists_inductor.GetSocietyRank] §Y[satanists_inductor.GetFirstName]§! wird sich um alles Weitere kümmern.;;Escribes una carta al aquelarre sobre la iniciación de §Y[From.GetTitledFirstName]§!. §Y[satanists_inductor.GetFirstName]§! se hará cargo de todo.;;;;;;;;;x
EVTDESC_MNM_7008;"We might... If you offer yourself up to [satanists_recruiter.GetDWDevil], you will be granted powers [Root.Religion.GetHighGodName] has kept from us humans." Fingering the leather pouch in my pocket, I slowly nod. "Oh, and I think you'll enjoy it..." [satanists_recruiter.GetSheHe] said, with a knowing smile.;« Nous pourrions... Si vous vous offriez à [satanists_recruiter.GetDWDevil], il vous accorderait des pouvoirs que [Root.Get_le_HighGod] ne nous accorderait jamais, à nous les humains ». Touchant l'étui en cuir dans ma poche, je hoche la tête lentement. « Cela dit, je pense que vous apprécierez », me dit-[satanists_recruiter.GetIlElle], avec un sourire entendu.;"Vielleicht ... Wenn Ihr Euch dem [satanists_recruiter.GetDWDevil] opfert, wird er Euch Macht schenken, die Euer sogenannter "Gott" uns Menschen nie zugestehen würde." Ich berühre den Lederbeutel in meiner Tasche und nicke langsam. "Ich denke, es wird Euch gefallen", sprach [satanists_recruiter.GetSheHe] mit einem wissenden Lächeln.;;"Tal vez. Si te consagras a [satanists_recruiter.GetDWDevil], te brindará todos los poderes que tu supuesto dios nunca nos concedería a los humanos. He asentido mientras acariciaba el zurrón de cuero. "Creo que te gustará unirte a nosotros", ha dicho con una sonrisa.";;;;;;;;;x
EVTOPTA_7008;If there is any chance it'll [Root.GetDWReasonToJoin], I will.;Si je peux ainsi parvenir à [Root.GetDWReasonToJoin], je le ferai.;Wenn Ihr [Root.GetDWReasonToJoin] könnt, dann nutze ich es.;;Me uniré a vosotros si eso me ayuda a [Root.GetDWReasonToJoin].;;;;;;;;;x
EVTOPTA_7008_TT;§Y[satanists_recruiter.GetTitledFirstName]§! leaves you alone for now – the coven will be in contact with you.\n;[satanists_recruiter.Get_Le_TitledFirstNameJ] vous laisse seul[Root.Get_E] pour le moment – le sabbat vous contactera.\n;§Y[satanists_recruiter.GetTitledFirstName]§! lässt Euch vorerst allein. Der Zirkel wird mit Euch in Kontakt treten.\n;;§Y[satanists_recruiter.GetTitledFirstName]§! te deja a solas por el momento. El aquelarre se pondrá en contacto contigo.\n;;;;;;;;;x
EVTDESC_MNM_7009_A;It has been some time since [satanists_recruiter.GetTitledFirstName] was in contact with me. I have been mulling over [satanists_recruiter.GetPossPronoun] words. [Root.Religion.GetHighGodName] told Adam he would die if he ate of the forbidden fruit... [Root.Religion.GetHighGodNameCap] lied. The [Root.Religion.GetPriestTitle]s in the [Root.GetHouseOfWorship] lie.;Cela fait un certain temps que je n'ai plus été en contact avec [satanists_recruiter.Get_le_TitledFirstName]. J'ai réfléchi à ses paroles. [Root.Get_Le_HighGod] a dit à Adam qu'il mourrait s'il mangeait le fruit défendu. [Root.Get_Le_HighGod] a menti. Les [Root.Religion.GetPriestTitle]s [Root.GetHouseOfWorshipDuDela] mentent.;Es ist einige Zeit her, seitdem [satanists_recruiter.GetTitledFirstName] mich das letzte Mal kontaktierte. Ich habe über [satanists_recruiter.GetHerHis]e Worte viel nachgedacht. [Root.Religion.GetHighGodName] sprach zu Adam, dass er sterben würde, wenn er die verbotene Frucht isst... [Root.Religion.GetHighGodNameCap] log. Die [Root.Religion.GetPriestTitle] [Root.GetHouseOfWorshipiminder] lügen.;;Ha pasado un tiempo desde aquella conversación con [satanists_recruiter.GetTitledFirstName]. Desde entonces no he parado de preguntarme qué pensará [Root.Religion.GetHighGodName] si me adentro en ese camino... Por otro lado, [satanists_recruiter.GetFirstName] ya me ha ofrecido más apoyo del que [Root.Religion.GetHighGodName] me ha dado. He empezado a estudiar libros sobre ocultismo y me estoy dando cuenta de cuan intransigentes eran los preceptos que me habían enseñado hasta ahora.;;;;;;;;;x
EVTDESC_MNM_7009_ALT;It has been some time since [satanists_recruiter.GetTitledFirstName] was in contact with me. I have been pondering what [Root.Religion.GetHighGodName] would think of me for venturing down this path, but [satanists_recruiter.GetFirstName] has already offered me more support than [Root.Religion.GetHighGodName] ever has. I have begun studying books on the occult and so far I'm finding the views preached at the [Root.GetHouseOfWorship] to be narrow-minded, at best.;Cela fait un certain temps que je n'ai plus été en contact avec [satanists_recruiter.Get_le_TitledFirstName]. Je me suis demandé ce que [Root.Get_le_HighGod] pensait de moi m'aventurant sur ce chemin, mais [satanists_recruiter.GetFirstName] m'a déjà offert plus de soutien que [Root.Get_le_HighGod] ne l'a jamais fait. J'ai commencé à étudier les livres sur l'occulte, car jusqu'ici, j'ai trouvé étroites d'esprit, au mieux, les idées exprimées [Root.GetHouseOfWorship].;Es ist einige Zeit her, seitdem [satanists_recruiter.GetTitledFirstName] mich das letzte Mal kontaktierte. Ich habe mir den Kopf darüber zerbrochen, was [Root.Religion.GetHighGodName] wohl von mir denkt, aber [satanists_recruiter.GetFirstName] hat mir bereits Unterstützung angeboten. Ich studiere nun okkulte Werke und bisher scheinen mir die herkömmlichen Predigten im Vergleich bestenfalls engstirnig.;;Ha pasado un tiempo desde aquella conversación con [satanists_recruiter.GetTitledFirstName]. Desde entonces no he parado de preguntarme qué pensará [Root.Religion.GetHighGodName] si me adentro en ese camino... Por otro lado, [satanists_recruiter.GetFirstName] ya me ha ofrecido más apoyo del que [Root.Religion.GetHighGodName] me ha dado. He empezado a estudiar libros sobre ocultismo y me estoy dando cuenta de cuan intransigentes eran los preceptos que me habían enseñado hasta ahora.;;;;;;;;;x
EVTOPTA_7009;Their lies are meant to hold us back!;Leurs mensonges sont faits pour avoir une emprise sur nous !;Ich habe mich von schönen Reden einlullen lassen!;;He dejado que me cegaran con convenciones.;;;;;;;;;x
EVTOPTA_7009_TT;You continue to await further instruction.\n;Vous continuez à attendre de nouvelles instructions.\n;Ihr wartet auf weitere Anweisungen.\n;;Sigues a la espera de instrucciones.\n;;;;;;;;;x
EVTOPTB_7009;I can't believe I have been so gullible.;Je ne peux pas croire que j'ai été aussi crédule.;Nicht zu glauben, dass ich so einfältig war.;;Hasta ahora he sido terriblemente inocente;;;;;;;;;x
EVTOPTC_7009;I am beginning to feel that I have been missing out...;Je commence à croire que j'ai été oublié[Root.Get_E]...;Langsam denke ich, dass mir einiges entgangen ist ...;;podría decirse que tenía una venda sobre los ojos.;;;;;;;;;x
EVTOPTD_7009;Why must we always put the needs of others before our own...?;Pourquoi toujours placer les besoins des autres avant les nôtres ?;Warum müssen wir die Bedürfnisse anderer den unseren voranstellen ...?;;¿Por qué siempre ponemos por delante las necesidades de los demás?;;;;;;;;;x
EVTDESC_MNM_7010_A;I found some cryptic scrawlings written in blood on my bedroom door this morning. The guards say they haven't seen anyone enter during the night and I dare not ask my [Root.GetMyLordSpiritualName] to decipher it. Yet, I think I understand... The pentagram... the mark of [Root.Religion.GetRandomEvilGodName].;Un message inintelligible écrit avec du sang est apparu sur la porte de ma chambre ce matin. Les gardes disent qu'ils n'ont vu entrer personne pendant la nuit, et je n'ose pas demander à m[Root.job_spiritual.GetOnA] [Root.GetMyLordSpiritualName] de le déchiffrer. Quoique, je pense que je reconnais le pentagramme... c'est le signe [Root.GetEvilGodDuDelaDes].;Auf meiner Zimmertür ist diesen Morgen eine kryptische, in Blut geschriebene Nachricht erschienen. Die Wachen sagen, sie hätten in der Nacht keinen Eindringling entdeckt, und ich wage es nicht, meinen [Root.GetMyLordSpiritualName] darauf anzusetzen. Aber ich denke, ich verstehe auch so... Das Pentagramm... das Zeichen von [Root.Religion.GetRandomEvilGodName].;;Esta mañana ha aparecido en mi habitación un mensaje indescifrable escrito con sangre. Los guardias me han asegurado que no han visto a nadie entrar durante la noche y no me he atrevido a consultarlo con mis eruditos. He ido corriendo a mis libros secretos para tratar de descifrar los símbolos, pero solo he logrado transcribir una parte: "[Root.GetDWDevil] reclama tu fuerza vital".";;;;;;;;;x
EVTOPTA_7010;Of course, the bargain must be struck!;Bien sûr, je comprends à présent !;Natürlich, jetzt verstehe ich!;;¡Ya lo entiendo!;;;;;;;;;x
EVTOPTA_7010_TT_1;You carve a pentagram into your arm, just like the one §Y[satanists_recruiter.GetTitledFirstName]§! showed you.\n;Vous vous gravez sur le bras le symbole que [satanists_recruiter.Get_le_TitledFirstNameJ] vous a montré.\n;Ihr ritzt das Symbol, das Euch §Y[satanists_recruiter.GetTitledFirstName]§! gezeigt hat, in den Arm.\n;;Te grabas en el brazo el símbolo que te enseñó §Y[satanists_recruiter.GetTitledFirstName]§!.\n;;;;;;;;;x
EVTOPTA_7010_TT_2;You cut your into your arm, a star surrounded by a circle, a symbol from your forbidden studies.;Vous vous gravez sur le bras une étoile dans un cercle, un symbole vu dans vos recherches interdites.;Ihr ritzt einen Stern in einem Kreis, ein Symbol Eurer verbotenen Studien, in Euren Arm.;;Te grabas en el brazo un círculo que contiene una estrella boca abajo, un símbolo que has visto en los libros prohibidos.;;;;;;;;;x
EVTOPTB_7010;My immortal soul... What if I'm wrong?;Mon âme immortelle... Et si j'avais tort ?;Meine unsterbliche Seele ... Was, wenn es falsch ist?;;Este paso es definitivo, ¿y si me equivoco?;;;;;;;;;x
EVTOPTB_7010_TT;You order your servants to scrub the door clean, putting to rest any rumors this could stir up.\n;Vous ordonnez à vos domestiques de nettoyer la porte, afin d'empêcher toute rumeur.\n;Ihr befehlt Euren Bediensteten, die Tür zu säubern, um jegliche diesbezügliche Gerüchte im Keim zu ersticken.\n;;Ordenas a los sirvientes que limpien la sangre de la pared antes de que empiecen las habladurías.\n;;;;;;;;;x
EVTDESC_MNM_7014;[Root.GetSisterBrotherCap] [Root.GetFirstName],\nWe have received word of your dedication and desire to join the legion of the True Lord. Await the messenger.\n\nLet the Dark One guide you.\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetSisterBrotherCap] [Root.GetFirstName],\n\nNous avons entendu parler de votre dévouement et de votre envie de rejoindre la légion du vrai Seigneur. Attendez notre messager.\n\nQue le Ténébreux vous guide.\nSigné, [From.GetSocietyRank] [From.GetFirstName];[Root.GetSisterBrotherCap] [Root.GetFirstName],\nwir haben Wort erhalten von deiner Hingabe und deinem Wunsch, dem Zirkel des Dunklen Fürsten beizutreten. Warte auf den Boten.\n\nLass dich von den Geistern leiten.\n[From.GetSocietyRank] [From.GetFirstName];;[Root.GetSisterBrotherCap] [Root.GetTitledFirstName]:\nHemos oído hablar de tu devoción y tu deseo de unirte al aquelarre del Señor Oscuro. Espera al mensajero.\n\nDéjate llevar por los espíritus.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTOPTA_7014;Finally.;Enfin.;Endlich.;;Por fin.;;;;;;;;;x
EVTOPTA_7014_TT;You will be on the look-out for "the messenger".\n;Vous êtes à l'affût du « messager ».\n;Ihr werdet nach "dem Boten" Ausschau halten.\n;;Esperarás atentamente la llegada del "mensajero".\n";;;;;;;;;x
EVTDESC_MNM_7015;I've met an intriguing and hypnotically beautiful [From.GetManWoman] at court. Apparently, this [From.GetFirstName] is a foreign diplomat? I engaged [From.GetHerHim] in conversation for the first time today, and we spoke at length about [Root.GetEducationalTopicPlural]. I was shocked when [From.GetSheHe] carefully pulled up [From.GetHerHis] sleeve, revealing the mark of Lucifer.;J'ai rencontré un[From.Get_E] [From.GetManWoman] intrigant[From.Get_E] d'une beauté hypnotique à la Cour. Apparemment, [From.GetFirstName] est un[From.Get_E] diplomate étrang[From.GetErEre]. J'ai engagé la conversation pour la première fois aujourd'hui, et nous avons échangé sur d[Root.GetEducationalTopicPlural]. J'ai été choqué[Root.Get_E] lorsqu'[From.GetIlElle] a remonté prudemment sa manche, révélant le symbole de Lucifer.;Ich habe eine[From.GetnMale] faszinierende[From.GetnMale] [From.GetManWoman] am Hof kennengelernt. Diese[From.GetrMale] [From.GetFirstName] ist offenbar [From.Geteineine] Diplomat[From.GetinFemale] aus dem Ausland. Ich habe mich mit [From.Getihmihr] heute zum ersten Mal unterhalten und wir haben lange über "[Root.GetEducationalTopicPlural]" gesprochen. Ich war schockiert, als [From.GetSheHe] [From.GetHerHis]en Ärmel vorsichtig hochkrempelte und das Zeichen von Luzifer offenbarte.;;He conocido a alguien de una belleza hipnótica en la corte. Por lo visto pertenece al cuerpo de diplomáticos extranjeros. Hoy hemos hablado por primera vez, nos hemos pasado horas debatiendo sobre [Root.GetEducationalTopicPlural]. En un momento dado, se ha levantado la manga discretamente y me ha mostrado la marca del aquelarre. Me he quedado sin palabras.;;;;;;;;;x
EVTDESC_MNM_7015_ALT;I've met an intriguing and hypnotically beautiful [From.GetManWoman] at court. Apparently, this [From.GetFirstName] is a foreign diplomat? I engaged [From.GetHerHim] in conversation for the first time today, and we spoke at length about [Root.GetEducationalTopicPlural]. I was shocked when [From.GetSheHe] carefully pulled up [From.GetHerHis] sleeve, revealing the mark of [From.GetDWDevil].;J'ai rencontré un[From.Get_E] [From.GetManWoman] intrigant[From.Get_E] d'une beauté hypnotique à la Cour. Apparemment, [From.GetFirstName] est un[From.Get_E] diplomate étrang[From.GetErEre]. J'ai engagé la conversation pour la première fois aujourd'hui, et nous avons échangé sur d[Root.GetEducationalTopicPlural]. J'ai été choqué[Root.Get_E] lorsqu'[From.GetIlElle] a remonté prudemment sa manche, révélant le symbole [From.GetDWDevilDuDela].;Ich habe eine[From.GetnMale] faszinierende[From.GetnMale] [From.GetManWoman] am Hof kennengelernt. Diese[From.GetrMale] [From.GetFirstName] ist offenbar ein Diplomat aus dem Ausland. Ich habe mich mit [From.Getihmihr] heute zum ersten Mal unterhalten und wir haben lange über "[Root.GetEducationalTopicPlural]" gesprochen. Ich war schockiert, als [From.GetSheHe] [From.GetHerHis]en Ärmel vorsichtig hochkrempelte und das Zeichen des Zirkels offenbarte.;;He conocido a alguien de una belleza hipnótica en la corte. Por lo visto pertenece al cuerpo de diplomáticos extranjeros. Hoy hemos hablado por primera vez, nos hemos pasado horas debatiendo sobre [Root.GetEducationalTopicPlural]. En un momento dado, se ha levantado la manga discretamente y me ha mostrado la marca del aquelarre. Me he quedado sin palabras.;;;;;;;;;x
EVTOPTA_7015;You're the messenger?;Vous êtes... [From.GetLeLa] messag[From.GetErEre] ?;Du bist der Bote?;;Veo que por fin han enviado a un "mensajero".";;;;;;;;;x
EVTDESC_MNM_7016;The [satanists_inductor.GetSocietyRank] smiles. "I'm pleased to find you not only a charming [Root.GetManWoman], [Root.GetFirstName], but also one capable of intellectual discourse. The brethren value the pursuit of knowledge, you see, in addition to more... earthly pursuits." [From.GetHerHisCap] smile turns into a predatory grin as [From.GetSheHe] continues: "We'll soon see exactly how committed you are...";[satanists_inductor.GetSocietyRank] [satanists_inductor.GetFirstName] sourit. « Je suis content[satanists_inductor.Get_E] qu'en plus d'être un[Root.Get_E] [Root.GetManWoman] charmant[Root.Get_E], [Root.GetFirstName], vous soyez aussi capable d'un discours intellectuel. La confrérie valorise la recherche du savoir, voyez-vous, en plus des plaisirs, disons, plus terrestres ». Son sourire prédateur s'agrandit tandis qu'[From.GetIlElle] poursuit : « Nous allons voir à quel point vous êtes dévoué[Root.Get_E]... »;[From.GetSheHeCap] lächelt. "Ich bin hoch erfreut zu sehen, dass du nicht nur charmant bist, [Root.GetFirstName], sondern auch einen intelligenten Diskurs führen kannst. Dem Zirkel liegt viel am Streben nach Wissen und nach mehr ... irdischen Gelüsten." [From.GetHerHisCap] Lächeln wird zu einem Grinsen, als [From.GetSheHe] weiterspricht: "Wir werden bald sehen, wie ernst du es wirklich meinst ...";;Ha sonreído y me ha dicho: "Me congratula comprobar que no solo tienes carisma, [Root.GetFirstName], sino que además puedes mantener una conversación intelectual. El aquelarre valora tus inclinaciones teóricas tanto como tu... hedonismo terrenal". Con una sonrisa de satisfacción ha continuado: "Vamos a ver hasta dónde llega tu devoción".";;;;;;;;;x
EVTOPTA_7016;I... What do you need me to do?;Je... Que voulez-vous que je fasse ?;Ich ... Was soll ich tun?;;Esto... ¿Qué queréis que haga?;;;;;;;;;x
EVTOPTA_7016_TT;§Y[satanists_inductor.GetTitledFirstName]§! offers no reply, instead taking you by the hand.;[satanists_inductor.Get_Le_TitledFirstNameJ] ne répond pas, mais vous prend la main.;§Y[satanists_inductor.GetTitledFirstName]§! gibt Euch keine Antwort, sondern nimmt Euch bei der Hand.;;§Y[satanists_inductor.GetTitledFirstName]§! no ha respondido, pero te ha tomado de la mano.;;;;;;;;;x
